gene,logFC,AveExpr,P.Value,adj.P.Val,B
Hnrnpab,0.5535057843506213,9.199682387381126,0.14091893588881702,0.226860377408914,0.0
Gpatch3,-0.5189864848597985,2.7035604963291218,0.14114632313694178,0.22719917505184475,0.0
Adnp,0.6208841045626761,6.893716293493859,0.1412234755859831,0.2272960917799596,0.0
Prcp,0.649639174622576,4.148677291730066,0.14131818262770987,0.22742123559869576,0.0
Ppp2r5a,0.459390891568888,4.721909197114569,0.1413944462863656,0.22751667229598113,0.0
Irf6,0.8368398675579547,6.5551431409995295,0.14145579050275287,0.2275880822252854,0.0
Nfib,0.5877632735410501,8.404711558557105,0.1416840789211388,0.2279007096795056,0.0
Grpel1,-0.3924423672163897,5.688290932728019,0.14167272130956346,0.2279007096795056,0.0
2810408I11Rik,-0.35121876616372516,1.3561156717016178,0.14170482722703634,0.22790675665396146,0.0
Mzt1,0.4221495983114778,4.945067823651481,0.14175590283665507,0.2279615723512021,0.0
Gnb4,-1.3212924102155095,2.6554576629715565,0.14201639214947692,0.22835309848798188,0.0
Rasgrp4,0.2719580267252857,1.625991398184562,0.1421900035997159,0.2286048535822374,0.0
Rttn,0.6595121270615278,2.963379115616061,0.14244256905292949,0.22898347080228268,0.0
Rffl,-0.35263415953170973,4.546441514799914,0.14248630971787352,0.22899890318261332,0.0
Rpl34,0.5794466034183681,2.760278024495387,0.1424842286544605,0.22899890318261332,0.0
Accs,0.5104946004108122,2.56454626872673,0.14259535533590417,0.22912063505048558,0.0
Cdv3,0.5297291786086085,7.21238149451428,0.14259621185512517,0.22912063505048558,0.0
Zfp511,0.3349083106593511,3.70524278353752,0.14272058787598207,0.22926555937687695,0.0
Rfesd,0.5159973335104575,2.4073908472683168,0.1427174940059374,0.22926555937687695,0.0
Snora65,0.5773586563971458,2.224121920159401,0.142823695883376,0.22940372129735265,0.0
Reps1,0.5268645655275535,5.382687831952059,0.14286700937963942,0.2294458195651697,0.0
Dicer1,0.4694526306709381,5.7747718566416575,0.14297199000366365,0.22950022328894615,0.0
Xrcc3,-0.32267075645418375,2.354867152430379,0.14295648550232185,0.22950022328894615,0.0
L3mbtl2,-0.2520803976815711,3.274990679030145,0.14293529603817198,0.22950022328894615,0.0
Pir,1.1473537214388059,1.861271253091067,0.1429864231270229,0.22950022328894615,0.0
Kansl3,0.5015757351705163,6.329671687004267,0.14293251605708637,0.22950022328894615,0.0
Washc4,0.3762509752475989,5.067352164747297,0.14322278979560693,0.2298521025371536,0.0
Zfp992,1.0472303515638144,2.140972269462307,0.14327792577633397,0.2299130830489857,0.0
Tmub1,0.5319083495817076,3.3439496064431307,0.14333482563932431,0.22997687907565312,0.0
Glmp,-0.2977108732009839,5.882673447487796,0.14337212199054927,0.23000921029696467,0.0
Dcp2,-0.3268500657981477,4.175119477954941,0.14346046746801547,0.23012342115071474,0.0
Ndfip1,-0.29720306680888786,6.491120028804372,0.14350071227461947,0.23016045614108324,0.0
Nfe2l1,0.5358923888463831,7.920151921187674,0.14353583305494774,0.23018734238542934,0.0
Bub1,-0.8772875134065887,2.862731392080319,0.14355179324610526,0.23018734238542934,0.0
Rbm8a,0.5784669864372143,5.1144821139391965,0.1438122125504147,0.23056462697675312,0.0
Ahctf1,0.5203219695508166,7.007432233441026,0.1438214534879963,0.23056462697675312,0.0
4932422M17Rik,-0.5215769959628234,1.4225740449856197,0.14421105316941302,0.23113396395073785,0.0
Heatr6,-0.4616178417523651,3.822387025116699,0.14420392716419836,0.23113396395073785,0.0
Pfdn6,-0.4135910703930885,4.174440545012794,0.1442476651069724,0.23116502537451136,0.0
Tcof1,0.5024866751437163,5.374634591509845,0.14437905297901793,0.2313479450207269,0.0
Hnrnph2,0.44000161219170675,5.91797391431588,0.1444351160568052,0.23141013757339562,0.0
Rpl38,0.34358931320689323,1.2651551008805162,0.1444572593100621,0.23141797631293085,0.0
Ccdc117,0.27461320780615495,4.980714492757051,0.14452178295858495,0.23146605997963432,0.0
Hspa1b,1.1624100433908229,9.008278478228444,0.1445067122238063,0.23146605997963432,0.0
Fnbp1l,0.8074343350318216,7.013701893197421,0.14469161572562525,0.23171040049650982,0.0
Chka,-0.6300803561215229,9.335432828142423,0.1450754573039489,0.23229735733259427,0.0
Stom,0.8420139271203615,4.728227853858573,0.14527291979258608,0.2325857762283736,0.0
Tor1aip1,0.6251813365794909,6.510129654098127,0.14541697137068746,0.23278862421691796,0.0
Zfp687,-0.4252155839826397,4.481365453473995,0.14551110327071973,0.23285734729624677,0.0
Adk,0.4051375821047749,6.014074968594156,0.14551197483298073,0.23285734729624677,0.0
Mrps22,-0.29344727016907735,3.369199723691704,0.14548867131279067,0.23285734729624677,0.0
Meaf6,0.5867155470034282,3.2765128093966127,0.14556804175042584,0.2329192843609211,0.0
Siah1a,0.7386662691899843,4.8227867037327075,0.14570645821820472,0.23311295611177296,0.0
Ampd2,0.4918476851489144,5.231427326496417,0.14576467878212251,0.2331782930911249,0.0
Alcam,-1.2851461592295874,4.550473784523763,0.14586336605240435,0.2333083409554077,0.0
Orc1,-0.4561049224713427,2.2553420562967115,0.14615983022400997,0.23372777422885777,0.0
Smchd1,0.5847435067085476,6.011133694377314,0.14616043965753917,0.23372777422885777,0.0
Glt8d2,0.5029803938704535,0.9972631919233915,0.1462188743516738,0.23376548676292502,0.0
Mtmr7,-1.5526999806087458,3.28913228143131,0.14620624785329736,0.23376548676292502,0.0
Zcchc14,0.6653393065282511,6.26416853802061,0.1462626724420078,0.23380764428140308,0.0
Cdh17,0.862178420295079,1.351258175264965,0.14629461154693155,0.2338308368762167,0.0
Ercc8,-0.32903757281624024,3.172886582724948,0.14631542040871975,0.2338362359760514,0.0
Rangap1,-0.5788176967216812,6.691933613662703,0.1464229044190486,0.23395227045992575,0.0
Mcm9,0.42379573113622326,3.3978951682456504,0.14642120534199035,0.23395227045992575,0.0
C530047H08Rik,0.341228503707673,2.711998483027337,0.14646592526889557,0.23398031404032815,0.0
Cfap96,0.5465970057581784,1.8160150257773742,0.1464753393448137,0.23398031404032815,0.0
Cox18,-0.2882509104813735,3.4858406398995245,0.14652558273800767,0.23403270537330312,0.0
Sec16a,0.2902047035872961,7.189446298885852,0.14660285046946928,0.2341003736516998,0.0
Apobec3,0.5773151681450228,5.046653185739625,0.14659656777393015,0.2341003736516998,0.0
Psip1,0.6027531403398108,4.761800970981571,0.1466279686350119,0.23411261595318789,0.0
Zfp317,0.42588806753006825,4.420716400287017,0.14668055828147494,0.2341409152981558,0.0
Spa17,0.5510351557071529,1.3918478446884321,0.14668060023598223,0.2341409152981558,0.0
Rsph3b,0.42815257778639104,2.2736751415308847,0.14671233090885635,0.23416370245595575,0.0
Fam98b,0.4393404381261057,4.3795535114668995,0.14675467956017949,0.23420342925289175,0.0
Rnf11,0.5036876968777202,6.820892121368245,0.14686958854118806,0.2343589306863373,0.0
Kifc5b,-0.4386384126205869,1.6093229734815122,0.14696834549225057,0.2344886244979236,0.0
Mex3d,0.9879191281995539,4.6220706392045345,0.14700084143751954,0.23451258031684202,0.0
Ncor2,0.8278556883869408,7.719755994913442,0.14705298697255076,0.23456787398772513,0.0
Xpo6,0.49588418697632264,6.277361642346919,0.14719680666618368,0.2347693688535078,0.0
Faf1,-0.33241495132899246,5.714413558703011,0.14739318285599426,0.235054630053871,0.0
St6gal1,-1.4589527331887453,5.9527357682224,0.14752116048705957,0.23523075810458866,0.0
BC002059,-0.5720372567400298,1.8661666912523147,0.1475505916492395,0.23524972509799713,0.0
Zfp180,0.4384115567441089,4.48536646282972,0.14760232961268224,0.2353042485744661,0.0
Zfp955a,-0.5392270353509716,2.0150420506140745,0.14765897384727594,0.23536657962942098,0.0
Stk36,0.7430022855784129,2.215053432726462,0.14775960047957065,0.23549899494278725,0.0
Zfp398,-0.3492390491945976,2.2365121030249417,0.14779009478863558,0.23551961529930462,0.0
Cbx5,-0.4478233628275099,5.258598684221546,0.1480416714362373,0.23586449196165363,0.0
Ero1b,-0.267653581644562,4.631293260461932,0.14803187062554138,0.23586449196165363,0.0
Togaram2,0.9496813569294777,1.7556631976158699,0.1481070264832741,0.2359367435226834,0.0
Ntan1,0.4939283345182153,4.640980703867961,0.14812219559806483,0.2359367435226834,0.0
Trmt1,-0.5138902978245685,5.426422043534408,0.14837800751358846,0.23631615467111353,0.0
Nol10,0.6400863985422562,4.757986549329786,0.14850172785045443,0.23647121930726722,0.0
Rnps1,0.7546555842555405,4.036548470304408,0.14851062412700158,0.23647121930726722,0.0
Hbp1,0.4046526420863197,6.4758414724880495,0.1486688625762544,0.23665120259484604,0.0
Shoc2,0.46400946799267384,6.305594136060612,0.1486765811009588,0.23665120259484604,0.0
Gtf3c3,0.3767640640507013,3.3051957131001584,0.14900934465531007,0.23715272968928514,0.0
Pcdhb18,0.3547350107899272,0.9098687803904782,0.14903490425448992,0.23716527171696114,0.0
Ddit4,1.0297931955680468,6.880514928670039,0.14914067575521864,0.23730544007309431,0.0
Btbd6,0.46502388068665423,2.899717345279089,0.14917375559894466,0.23732992544590162,0.0
Cyb561a3,-0.42060244460029894,3.839275207874639,0.14940196379550494,0.23766481018815352,0.0
Ecsit,0.2232899533585031,3.833238138758624,0.1495882364852873,0.23793291349894818,0.0
Depdc7,-0.7709933560167124,3.819142265856953,0.14991627496555965,0.23842641715032398,0.0
Cstf1,-0.3389363416189535,3.484238001555395,0.15005961500368858,0.23862609474567123,0.0
Mutyh,0.35803756690075006,1.4754695456684874,0.15022055512218918,0.2388537094896489,0.0
Scara5,-1.8033626306944528,2.768586867332994,0.15042243040707778,0.2391463503094274,0.0
Maz,0.42668100261350084,6.670085900630291,0.15053165837000318,0.23929164557810081,0.0
Gm3552,-0.5702421164894176,7.051682199029435,0.15079690344810828,0.2396848885967266,0.0
Setbp1,0.7188974931693446,5.469753455454129,0.15089031295048538,0.23980083193923768,0.0
Fuca1,-0.6714403970666742,5.120871983592134,0.15090559994267944,0.23980083193923768,0.0
Rpap2,0.37727947751610014,3.1715894595082776,0.15101070564788968,0.23993943103949308,0.0
Gpatch11,0.3354172975971865,3.6364735144601945,0.1510477483773802,0.23996986552375124,0.0
Dlst,0.4435905862564775,6.794995623697755,0.1511868577347498,0.24016242705881213,0.0
Smyd4,-0.19519017748367284,2.519643918352792,0.15120799087992198,0.24016755832987846,0.0
Abce1,-0.2628449000822499,7.066772225631407,0.15157666221109015,0.24069613205039941,0.0
Mex3a,1.3784646556506726,4.97129297750929,0.15157574688552214,0.24069613205039941,0.0
Ydjc,0.41204098232198794,2.2271942034997734,0.15163363528103654,0.24073241352831767,0.0
Las1l,-0.6711919249321587,5.890903794704424,0.1516354002470581,0.24073241352831767,0.0
Exosc10,0.46676046021216955,5.667992052348237,0.15170148280922122,0.24080341107891198,0.0
Zfx,0.5179990977391835,5.566655714394244,0.15171602165031414,0.24080341107891198,0.0
Srfbp1,0.6212105168847635,3.68379971022491,0.15181958169809776,0.2409392746338556,0.0
Cog1,0.42186961061392214,4.42497463832735,0.15189267863564107,0.2410267664888958,0.0
Ephx3,-0.5812166899099386,1.102952579659026,0.15197510454882096,0.24112038633957633,0.0
Ppp1r8,0.6657851592608544,4.018690453767878,0.15198762481457007,0.24112038633957633,0.0
Malat1,-0.4641326345687906,8.176082467040954,0.15208986007875833,0.2412514187376696,0.0
Mon2,0.3262193445002213,7.016073085907443,0.15212417078657822,0.2412514187376696,0.0
Sem1,0.530248272005184,6.13201827521297,0.15240533293047018,0.24166874010192166,0.0
Nkiras2,0.33627328997159456,3.3112540720996932,0.15245585797057995,0.24172028538888193,0.0
Tab3,0.6620580703523347,5.539144276032563,0.15251202163484107,0.24178075753148107,0.0
Rhot2,-0.36785083881745173,4.936089374268847,0.15255695729279362,0.24182341747404304,0.0
Rars1,-0.3672520487664208,6.064357021434392,0.15259753296189352,0.24183449049045883,0.0
Slc35e3,0.5380524663884643,4.449896650341301,0.15259999716747924,0.24183449049045883,0.0
Lias,0.11739147230758329,3.9959546733463487,0.15275262214433344,0.24204777061968263,0.0
Mapkapk5,0.4403391672690473,5.444806172577377,0.15277924755814212,0.24206136837043543,0.0
Bcdin3d,-0.32075192725954504,1.1378647287324262,0.15286289735486513,0.24216530089932872,0.0
Nde1,0.42247624470691036,4.338754086618311,0.15289579909818204,0.24218882334420974,0.0
Lrrc15,0.6259818093110042,1.2137761159395246,0.15304653065853327,0.24239896207605946,0.0
Cmya5,0.45938903079724014,1.406632611316769,0.15311886175869788,0.24245712596004348,0.0
Tpt1,0.6195947980674692,7.791598066515253,0.1531194015008191,0.24245712596004348,0.0
Ufl1,-0.22932489998792427,4.934665146661416,0.1532583041326267,0.24264843030086003,0.0
Orc5,0.25223134667017755,3.459120844365588,0.15337597819291046,0.24272015423592003,0.0
Golga4,-0.3007681583701318,6.667913703537951,0.15336865573881306,0.24272015423592003,0.0
Ppcs,-0.31499263296445523,2.275262128338734,0.1533502573400241,0.24272015423592003,0.0
Bicd1,0.6597181352877468,1.7911345450591887,0.15341826140518025,0.24275843085049456,0.0
Kif14,-0.4475095534427762,2.277248202768352,0.15344557960115046,0.24277302162394546,0.0
Lars2,-0.6951314913297271,10.246843141858264,0.15426850696112507,0.24403687740859106,0.0
Dhx58,-0.43838272428847014,1.858068093812143,0.15428078697743278,0.24403687740859106,0.0
Pyroxd1,-0.513714164372086,2.9983656439809896,0.15434936827524187,0.24411657338037843,0.0
Nedd8,0.3065018564091213,4.845989374080515,0.15442090931143124,0.2442009310872156,0.0
Vps36,-0.3235057684397393,5.0665200865363,0.15447799564054698,0.244245838827324,0.0
Lin54,-0.4215559248218099,4.253228517414294,0.154485720644789,0.244245838827324,0.0
Neurl4,0.4621322398518979,5.168120842591787,0.15452036394175156,0.24427182209269352,0.0
Ppp1r26,0.42036353646460034,3.0524313011532165,0.15467942167360477,0.24446565053621677,0.0
Tnpo3,0.3887431672437467,6.3291162137359605,0.15466339169845972,0.24446565053621677,0.0
D430020J02Rik,0.20749407787814,3.1706278242813153,0.15488046006045103,0.2447257210495819,0.0
Nup160,0.4113864947110333,5.125829780893556,0.1548723056691419,0.2447257210495819,0.0
Pex11b,0.32524336708457513,3.8104849917291244,0.15504497452677912,0.24495681701527994,0.0
Rnf123,0.4690426398562231,5.292129800303497,0.15521231879401215,0.24519232885323516,0.0
Cdc14a,1.2169240794299916,4.076375469235045,0.15524872563052178,0.24522096483379838,0.0
Wnt4,-1.2347847404568748,4.938500726792829,0.1553627033414888,0.24537210564234427,0.0
mt-Nd4l,-0.19810768463933037,9.042806192659219,0.1554188352019041,0.24543186277028178,0.0
Stard3,-0.686080950535763,4.189117589935176,0.1554674685127394,0.24547976578370986,0.0
Fosb,0.7825260068527893,11.240992206038676,0.15557916210172795,0.2456272166170037,0.0
Naa16,0.3714207396257434,3.424508605283165,0.15564706756885582,0.2457055085239116,0.0
Dbnl,-0.33947875997632426,5.3690539499426135,0.15572606850471268,0.24578002759345258,0.0
Atxn7l3b,-0.42718910695340195,6.152426991748418,0.1557309157319677,0.24578002759345258,0.0
1600020E01Rik,0.6979894657675279,3.1872351824950513,0.15588315741057926,0.2459874661168515,0.0
Ndufb10,-0.2526505032180797,5.366092800979021,0.1559345931184667,0.24601464973353293,0.0
Agtrap,-0.39955845501090526,4.677212782966586,0.15611876950066636,0.24627625739080894,0.0
Zc3h3,0.6435672141922679,2.7981485688155368,0.15616591499923488,0.24632166369367856,0.0
Sec61g,-0.2391631815982782,2.9957807140882693,0.1563414185717175,0.24654051136000826,0.0
Slc38a1,-1.2833748731476118,3.3283700362834168,0.15632357283264536,0.24654051136000826,0.0
Dgcr2,-0.26715947912347104,6.431206998376236,0.1565012390960108,0.24676353108521212,0.0
Zc3h6,0.634987226365614,2.464773167250188,0.1565598475096015,0.24682693081928594,0.0
Prxl2c,0.46500374518964316,4.15493165482928,0.1566639723404703,0.24696206685633482,0.0
Arf2,0.6002829413991435,6.212050617646219,0.15683979637667012,0.24721018310339907,0.0
Gpr137,0.457857946206893,4.1937332386961,0.15701858382321585,0.24743384259232237,0.0
Cav2,0.5085601892611624,7.1003629834048345,0.15700571287110632,0.24743384259232237,0.0
Rsad2,-0.13523376050767677,1.543335227744717,0.1570620595318663,0.24744421945038012,0.0
Ddx21,0.6633749651460068,7.726727463696057,0.15705974473828624,0.24744421945038012,0.0
Mob3c,0.44874521321085403,4.772550912581437,0.1571097180017527,0.24749023802178396,0.0
Gna12,0.7198472295065468,4.723486905156962,0.15718316927689685,0.24757687165076567,0.0
Hnrnpul1,0.32934762408203166,6.4688221175823,0.15720668970168009,0.2475848488316551,0.0
Csnk1d,0.7769221255226393,8.021863330773202,0.15733299889263272,0.2477546871868374,0.0
Tbc1d23,0.2785356188606114,4.769192782779625,0.1573719919435052,0.247787003746728,0.0
Brd1,0.7161199138985621,6.709911861626028,0.15750992797387592,0.24797508317915096,0.0
Nfkbid,-0.7577474347814226,3.0734669472338862,0.15763363770947458,0.24814072399349937,0.0
Abhd18,-0.1943634138970276,1.5541648492658438,0.1576802772090808,0.24816497943907673,0.0
Lats1,0.4906269099747682,7.021324416435275,0.15768604433385688,0.24816497943907673,0.0
Gclc,-0.6015581910953607,6.333813036169141,0.1577910021307271,0.24830103150541985,0.0
Prkag1,-0.23758663222127074,4.1145815699534545,0.15796395861794335,0.24854404232462,0.0
Gabarapl1,0.45081008112089105,5.914337608808851,0.1580098755900854,0.24858713275958666,0.0
Rpp21,-0.4080578209049919,3.0030546186806553,0.15804138804722734,0.24860755401659884,0.0
Gas5,0.7520342508112767,7.115588676249956,0.15823036675998237,0.24887564428246728,0.0
Kdf1,-0.3740988297905963,4.096587685291044,0.15845889347410744,0.2492058682245195,0.0
Zfp593,0.607744959229243,3.729857636349376,0.1585028394045799,0.24924576141278154,0.0
Tns3,0.46516141446853343,7.014247187590929,0.1586186455721843,0.24939863224927947,0.0
Ube3c,0.3024312879536488,5.842051251165651,0.1587184682762507,0.24952633914518962,0.0
Mmp28,-0.8505740084109238,1.3274593917321182,0.1587412044659284,0.2495328401582411,0.0
Dtl,-0.7180553462184012,4.445854736799769,0.1587649145706126,0.24954087041180645,0.0
Trappc11,-0.07380161338230096,5.395695252428642,0.1588786136899555,0.24969032364699542,0.0
Vps41,0.34847134510957467,5.642218382890342,0.15895600491998707,0.2497826878296388,0.0
Fastkd1,-0.348652922344427,2.9419500200138677,0.1591343777094578,0.2499894563859022,0.0
Rnf114,0.5391039290618389,6.1001012411764215,0.15911637995496763,0.2499894563859022,0.0
Kifc1,-0.7124903502955351,2.7879960629981415,0.15914349292102906,0.2499894563859022,0.0
Dhx9,0.5523398299932456,8.124204973836521,0.15922490722323443,0.2500880611637618,0.0
Spast,-0.409039483825655,5.091864265834883,0.15931661985622245,0.2502028161286846,0.0
Sugp2,0.45046417590065513,4.615655798081976,0.15934580523835915,0.25021935821989794,0.0
